adult,backdrop_path,domestic_gross,domestic_openening,duration_minutes,genre_ids,id,imdb_id,international_gross,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,worldwide_gross
False,/ulxlhYuVYzDNwnLt49AYjwUUowZ.jpg,,,97.0,[35],912649,tt33240469,,es,Intercambiadas,"One enchanted night, during a meteor shower, young Sebastián made a heartfelt wish: for his loving nanny, Lupe, to become his mother, for her warmth and care were what he longed for, unlike his busy mother, Paola. The stars listened, and in their mysterious way, granted his wish, exchanging the roles of the two women, leading to a whimsical adventure full of unexpected laughs and heartwarming chaos.",180.09,/AnvUGHyV21rJOG9KyJojJNHg3nA.jpg,,Intercambiadas,False,8.045,22,
False,/p0nHE2iqzYRNbuLO54Ekp9m3BkS.jpg,,,131.0,[18],912649,tt29243069,,id,Ipar Adalah Maut,Nisa and Aris' initially happy household shakes when Nisa's younger sibling comes to live with them.,135.696,/lebILB4XqI60dUkJWYYsnaTm24D.jpg,,Ipar Adalah Maut,False,6.8,10,
False,/tl3WVdgrDQK70tSVHMAd59XxR3j.jpg,,,92.0,"[10749, 35]",912649,tt32359447,,en,Hot Frosty,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",209.416,/uxn8xD43cHrTxiS9qXjAkezRyGt.jpg,,Hot Frosty,False,6.763,57,
False,/8P53bvnJvn2g22bYoRP56VmBkgt.jpg,,,,"[16, 12, 28, 14]",912649,tt13701202,,fr,"Miraculous World : Londres, la course contre le temps","To save the future from a terrible fate, Marinette becomes Chronobug and teams up with Bunnyx to defeat a mysterious opponent who travels through time. Who is this new supervillain, and why are they obsessed with exposing Marinette's secret superhero identity? Marinette's only hope is to defeat her new opponent to prevent the end of Ladybug and time itself!",137.581,/g4ShHhp0WOnVlpaOo3A8pKQlj3r.jpg,,"Miraculous World, London: At the Edge of Time",False,5.8,3,
False,/gZWl93sf8AxavYpVT1Un6EF3oCj.jpg,335477657.0,96202337.0,122.0,"[80, 53, 18]",912649,tt7286456,743480625.0,en,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",157.338,/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,2019-10-02 00:00:00,Joker,False,8.148,25659,1078958629.0
False,/5luaIi1lLzLfgl8oywifeUtPN6W.jpg,154426697.0,29602429.0,101.0,"[16, 35, 10751, 14, 10749]",912649,tt15789038,342017611.0,en,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",161.947,/4Y1WNkd88JXmGfhtWR7dmDAo1T2.jpg,2023-06-14 00:00:00,Elemental,False,7.635,4445,496444308.0
False,/TFTfzrkX8L7bAKUcch6qLmjpLu.jpg,172135383.0,54688347.0,163.0,"[28, 12]",912649,tt9603212,398484455.0,en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",165.933,/NNxYkU70HPurnNCSiCjYAmacwm.jpg,2023-07-08 00:00:00,Mission: Impossible - Dead Reckoning Part One,False,7.5,3786,570619838.0
False,/zEddiBK6yZNUGVnmBJzmnYcEWiR.jpg,1442988.0,533397.0,108.0,"[18, 53, 27]",912649,tt10944760,3539347.0,fr,Titane,"A woman with a metal plate in her head from a childhood car accident embarks on a bizarre journey, bringing her into contact with a firefighter who's reunited with his missing son after 10 years.",132.629,/sVZ9ItjJDZGbFu38Gty6jAEyhJm.jpg,2021-07-14 00:00:00,Titane,False,6.4,1430,4982335.0
False,/nQ5tswCUyg4ezEmdNGk58rkz0gy.jpg,,,86.0,"[28, 18]",912649,tt3344680,413334.0,en,Boyka: Undisputed IV,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",150.368,/7QGdIJWWTkPhVjpQ0zA6z69khod.jpg,2017-07-27 00:00:00,Boyka: Undisputed IV,False,7.2,1300,413334.0
False,/c6nouvFYnmNO50WQDLcKMI3p0jA.jpg,,,,"[12, 10751, 18]",912649,tt13186482,,en,Mufasa: The Lion King,"Rafiki relays the legend of Mufasa to lion cub Kiara, daughter of Simba and Nala. Told in flashbacks, the story introduces Mufasa as an orphaned cub, lost and alone until he meets a sympathetic lion named Taka—the heir to a royal bloodline. The chance meeting sets in motion a journey of misfits searching for their destiny and working together to evade a threatening and deadly foe.",187.027,/lurEK87kukWNaHd0zYnsi3yzJrs.jpg,2024-12-20 00:00:00,Mufasa: The Lion King,False,0.0,0,
False,/htmYEfH7TQgzsXHCnNXxmoYKQtL.jpg,250105651.0,93687367.0,142.0,"[12, 14]",912649,tt0304141,558291810.0,en,Harry Potter and the Prisoner of Azkaban,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.",160.093,/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,2004-06-02 00:00:00,Harry Potter and the Prisoner of Azkaban,False,8.0,21491,808485409.0
False,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg,222527828.0,56215889.0,102.0,"[12, 10751, 16, 28, 35]",912649,tt2245084,435341858.0,en,Big Hero 6,"A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",150.589,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,2014-10-25 00:00:00,Big Hero 6,False,7.733,15551,657870525.0
False,/yOm993lsJyPmBodlYjgpPwBjXP9.jpg,218402312.0,39005800.0,116.0,"[35, 10751, 14]",912649,tt6166392,416000000.0,en,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",167.104,/qhb1qOilapbapxWQn9jtRCMwXJF.jpg,2023-12-06 00:00:00,Wonka,False,7.1,3487,634402312.0
False,/sy0vo1cmpKqwPRiMUiJ45jyLsX7.jpg,261415800.0,55082330.0,104.0,"[10751, 35, 14]",912649,tt0170016,85108644.0,en,How the Grinch Stole Christmas,The Grinch decides to rob Whoville of Christmas - but a dash of kindness from little Cindy Lou Who and her family may be enough to melt his heart...,199.252,/AmUs3hximCKa90sHuIRr5Bz8ci5.jpg,2000-11-17 00:00:00,How the Grinch Stole Christmas,False,6.8,7358,346654179.0
False,/yHzyPJrVqlTySQ9mc379yxrLBYQ.jpg,262641637.0,88357488.0,161.0,"[12, 14]",912649,tt0295297,619451883.0,en,Harry Potter and the Chamber of Secrets,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.",171.084,/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,2002-11-14 00:00:00,Harry Potter and the Chamber of Secrets,False,7.72,21883,882546027.0
False,/diVcZzeebNQuT4wKiflNP76VcsY.jpg,,,106.0,"[35, 878, 28]",912649,tt26940324,,en,Jackpot!,"In the near future, a 'Grand Lottery' has been established - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot. When Katie Kim mistakenly finds herself with the winning ticket, she reluctantly joins forces with amateur lottery protection agent Noel Cassidy who must get her to sundown in exchange for a piece of her prize.",175.737,/fOsamTFIyGxjw1jLSKdZYxQBJOT.jpg,,Jackpot!,False,6.4,561,
False,/85IvBjRypL3v606cVZovsguYDaU.jpg,,,,[18],912649,tt31539969,,tl,Kalikot,"Sal, a hot single professor, moves across an auto service shop and rocks the world of young repairman Arnel. Ever since Sal came over to get her car fixed, Arnel's skilled hands have always been busy. But can he still fix the problems that come with it?",140.359,/bnOz6hfBTOIDYyrj8P3Pcj4uVzE.jpg,,Kalikot,False,6.5,10,
False,/8wwXPG22aNMpPGuXnfm3galoxbI.jpg,190872904.0,72105176.0,122.0,"[28, 12, 10751, 35]",912649,tt12412888,214548614.0,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",165.996,/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,2022-03-25 00:00:00,Sonic the Hedgehog 2,False,7.502,4966,405421518.0
False,/8f9dnOtpArDrOMEylpSN9Sc6fuz.jpg,290469928.0,102685961.0,157.0,"[12, 14]",912649,tt0330373,606579415.0,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",170.434,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16 00:00:00,Harry Potter and the Goblet of Fire,False,7.8,20593,897468952.0
False,/sDH1LkdFOkQmTJaF1sIIniQyFOk.jpg,674292608.0,28638131.0,194.0,"[18, 10749]",912649,tt0120338,1590450697.0,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",154.915,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997-12-19 00:00:00,Titanic,False,7.906,25296,2264750694.0
False,/bkENfmxUY3UYsRLizJAhF5IQPvS.jpg,,,98.0,"[28, 80, 53]",912649,tt10669888,1716.0,en,Blood for Dust,"Reckless Ricky makes serious money dealing illegal weapons throughout the tri-state area and loves to flaunt it. Traveling salesman Cliff, covers the same territory Ricky runs guns through. Desperate to find some financial relief for his struggling family, Cliff agrees to partner with Ricky, to commit cross-state drug and gun deliveries for a mid-level American cartel boss John. When a simple exchange turns into a bloodbath after Ricky kills everyone in a territory grab, the pair find themselves in a pressure cooker situation where unlikely drug dealer Cliff must fight as hard as he can to stay alive.",197.281,/nvaCnkl8RilLhVAQXPFei0tqkqW.jpg,2024-04-18 00:00:00,Blood for Dust,False,5.7,49,1716.0
False,/9hF5LOBvUA1vz4HeEw7hpqi1cUC.jpg,,,,"[28, 12, 53]",912649,tt9603208,,en,Mission: Impossible - The Final Reckoning,"After escaping a calamitous train crash, Ethan realizes The Entity is stashed aboard an old Russian submarine, but a foe from his past named Gabriel is also on the trail.",140.248,/z53D72EAOxGRqdr7KXXWp9dJiDe.jpg,2025-05-21 00:00:00,Mission: Impossible - The Final Reckoning,False,0.0,0,
False,/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,305413918.0,46630690.0,143.0,"[12, 14, 28]",912649,tt0325980,348850097.0,en,Pirates of the Caribbean: The Curse of the Black Pearl,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.",166.519,/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,2003-07-09 00:00:00,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.807,20565,654264546.0
False,/jf1V00dZdNkVfEq7VPk8frrlELk.jpg,,,114.0,[27],912649,tt10245072,851156.0,en,Salem's Lot,Author Ben Mears returns to his childhood home of Jerusalem's Lot only to discover his hometown is being preyed upon by a bloodthirsty vampire.,139.605,/j7ncdqBVufydVzVtxmXu8Ago4ox.jpg,2024-10-11 00:00:00,Salem's Lot,False,6.2,372,851156.0
False,/ehumsuIBbgAe1hg343oszCLrAfI.jpg,63973821.0,19698228.0,95.0,"[16, 10751, 14, 12]",912649,tt11304740,191023539.0,en,Wish,"Asha, a sharp-witted idealist, makes a wish so powerful that it is answered by a cosmic force – a little ball of boundless energy called Star. Together, Asha and Star confront a most formidable foe - the ruler of Rosas, King Magnifico - to save her community and prove that when the will of one courageous human connects with the magic of the stars, wondrous things can happen.",153.739,/vgJZSqKMXWDDx09iSIStGKfHMku.jpg,2023-11-22 00:00:00,Wish,False,6.3,1446,254997360.0
False,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,53369749.0,393216.0,132.0,"[35, 53, 18]",912649,tt6751668,208749363.0,ko,기생충,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",145.172,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,2019-05-30 00:00:00,Parasite,False,8.505,18250,262129969.0
False,/ctMserH8g2SeOAnCw5gFjdQF8mo.jpg,636238421.0,162022044.0,114.0,"[35, 12]",912649,tt1517268,810700000.0,en,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",144.621,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,2023-07-19 00:00:00,Barbie,False,7.005,9125,1446938421.0
False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,,,94.0,"[18, 10749]",912649,tt5073620,33673.0,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,133.074,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,2017-04-28 00:00:00,Below Her Mouth,False,6.819,1173,33673.0
False,/dQLvepGVFY3V5NehYoG76dfh6vT.jpg,,,77.0,"[35, 10749]",912649,tt32640352,514679.0,es,Entra En Mi Vida,"After a series of romantic and professional disappointments, Eugenia decides to become an influencer in order to put a new spin on her life",158.955,/p0zlgGiq4mCNzaKH3Tf112k51p0.jpg,,Come Into My Life,False,7.2,5,514679.0
False,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,157019771.0,42346669.0,88.0,[35],912649,tt0175142,121000000.0,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",173.62,/fVQFPRuw3yWXojYDJvA5EoFjUOY.jpg,2000-07-07 00:00:00,Scary Movie,False,6.4,6915,278019771.0
False,/5JrZAtyk3LwiiAWLW0kwz41XZJC.jpg,381878219.0,72629713.0,201.0,"[12, 14, 28]",912649,tt0167260,755728137.0,en,The Lord of the Rings: The Return of the King,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",164.568,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,2003-12-17 00:00:00,The Lord of the Rings: The Return of the King,False,8.5,24177,1137996691.0
False,/en971MEXui9diirXlogOrPKmsEn.jpg,363070709.0,132434639.0,108.0,"[28, 12, 35]",912649,tt1431045,419766082.0,en,Deadpool,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",147.255,/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,2016-02-09 00:00:00,Deadpool,False,7.6,30965,782837347.0
False,/qwK9soQmmJ7kRdjLZVXblw3g7AQ.jpg,142109382.0,44506103.0,124.0,"[28, 12, 53, 80]",912649,tt0295701,135339000.0,en,xXx,"Xander Cage is your standard adrenaline junkie with no fear and a lousy attitude. When the US Government ""recruits"" him to go on a mission, he's not exactly thrilled. His mission: to gather information on an organization that may just be planning the destruction of the world, led by the nihilistic Yorgi.",127.472,/xeEw3eLeSFmJgXZzmF2Efww0q3s.jpg,2002-08-09 00:00:00,xXx,False,5.938,4250,277448382.0
