adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/4hdnis8gMmyKmgbYWPQPx1vW94X.jpg,"[27, 53]",1290409,en,Killer Body Count,"Mistaken for a sex addict by her devout father, Cami is sent to an isolated rehab center. But when a killer begins to hunt the teens, Cami realizes that her survival and her independence are intertwined in ways she could never imagine.",106.101,/dzW1h6m9F6oy8ZMX0mpyEOYv0q6.jpg,2024-05-17,Killer Body Count,False,5.2,9
False,/4QGYY03fzXdynJd51iy2dWQfon1.jpg,"[16, 10751, 12]",10674,en,Mulan,"To save her father from certain death in the army, a young woman secretly enlists in his place and becomes one of China's greatest heroines in the process.",110.475,/5TYgKxYhnhRNNwqnRAKHkgfqi2G.jpg,1998-06-18,Mulan,False,7.9,9626
False,/qom1SZSENdmHFNZBXbtJAU0WTlC.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",121.969,/rNzQyW4f8B8cQeg7Dgj3n6eT5k9.jpg,2004-06-25,The Notebook,False,7.892,11475
False,/9utq8PrMyvFBtlte2BDNaj1ktSi.jpg,"[12, 10751]",1088563,de,Lassie - Ein neues Abenteuer,"Flo and his trusted Collie pal Lassie spend the summer at Aunt Cosma's, alongside her foster children Kleo and Henry, and her dog Pippa. When local canines start disappearing, including Pippa, Lassie rallies the kids to solve the mystery.",116.922,/jGFcaPyEMK25fIs5BSAHrKsi2Q8.jpg,2023-07-27,Lassie: A New Adventure,False,6.8,15
False,/7vy2K7cRU2RxRm2s5HTnWFFtZR8.jpg,"[10749, 18]",351523,ko,동창회의 목적,"Dongchul, who is managing a small bar, is always enthusiastic about his school reunions. One day, Yujin, who has never showed up to a reunion, shows up at his bar. Her baby face and vitality make her unlike other married women and all the men fall for her, especially Dongchul. They start a relationship but it abruptly flames out due to the sudden arrival of Dongchul’s wife. As they get to know each other's secrets, will their love be allowed to grow?",88.225,/AjlwGaT6tDs2fBIgFaepYiDhL6A.jpg,2015-08-06,Purpose of Reunion,False,5.2,18
False,/8moTOzunF7p40oR5XhlDvJckOSW.jpg,"[27, 18, 14]",474350,en,It Chapter Two,"27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",107.438,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,2019-09-04,It Chapter Two,False,6.844,8706
False,/7JhsJxNmdW0y4IyNrHy10cECrAz.jpg,[35],109418,en,Grown Ups 2,"Lenny has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises—the last day of school.",100.171,/hT6ijOtjtYrnyDhN7VA2QWyGFAm.jpg,2013-07-11,Grown Ups 2,False,6.142,4286
False,/yjPXIgY3QoHe8Kt8nEJCz97UF3q.jpg,"[36, 18, 10752]",832964,en,Lee,"The true story of photographer Elizabeth 'Lee' Miller, a fashion model who became an acclaimed war correspondent for Vogue magazine during World War II.",108.712,/zdNWyuim8gpJHe1LtKaDrs43dWz.jpg,2024-09-12,Lee,False,7.1,190
False,/4kszkhZ1v1PTCBy6ATbHa2Icn0r.jpg,"[18, 10749]",27066,it,L'uomo che guarda,"At a college in Rome, a professor, nicknamed ""Dodo"" is in a deep depression. His stunningly beautiful wife has just left him for another man. Dodo wants her back very badly and has erotic daydreams about her. A beautiful young student in his class asks him for a ride home and seduces the lucky man, but still he wonders about his wife and her lover.",96.415,/831BBTawd6E6WJ3Zu0KKwmbpDp2.jpg,1994-01-27,The Voyeur,False,5.5,201
False,/2C3CdVzINUm5Cm1lrbT2uiRstwX.jpg,"[28, 14, 10752]",856289,zh,封神第一部：朝歌风云,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",116.45,/1v5ZteB49M0RUGYrf9R37Mz8yo2.jpg,2023-07-15,Creation of the Gods I: Kingdom of Storms,False,7.1,365
False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,108.402,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-10,Deadpool 2,False,7.5,17888
False,/18X5mXS1SpQy5rygEcpbmzUdkVP.jpg,"[18, 10751]",1186532,en,The Forge,"19 year old Isaiah Wright lives for basketball and video games. A year out of high school, he has no job, no plans, and no idea how to be a man. At odds with his single mother Cynthia, Isaiah is given an ultimatum – to step up or move out. Feeling the pull from his friends and the push from his mom, Isaiah is hired by Moore Fitness, unaware of how the owner will personally impact his life. With the prayers of his mother and unexpected guidance from his new mentor, Isaiah is forced to deal with his past, sacrifice his selfishness and discover how God might have a greater purpose for his life.",124.089,/3mlyu5R8EnKst5UHPEx46meduNP.jpg,2024-08-22,The Forge,False,8.2,146
False,/deLWkOLZmBNkm8p16igfapQyqeq.jpg,"[14, 28, 12]",763215,en,Damsel,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,117.934,/AgHbB9DCE9aE57zkHjSmseszh6e.jpg,2024-03-07,Damsel,False,7.062,2156
False,/wDpSSSPp8FQQ7oLYgDSeNDj40IZ.jpg,"[27, 53]",807339,en,Apartment 7A,"A struggling young dancer finds herself drawn in by dark forces when a peculiar, well-connected older couple promise her a shot at fame.",133.832,/vZjEqA5MYEBinqIk0vXn9l7Le1R.jpg,2024-09-20,Apartment 7A,False,6.136,191
False,/2PlRuZUjqC58bqm6MOjOAraEdFA.jpg,"[28, 53, 80, 18]",62835,en,Colombiana,"After witnessing her parents’ murder as a child in Bogota, Cataleya Restrepo grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",133.83,/rEdGDgRB3gducezNSIyx2lbKQy4.jpg,2011-07-27,Colombiana,False,6.625,2564
False,/rSRA1p4e3laAAJflzdgtqNlx27Y.jpg,[28],1049574,en,Darkness of Man,"Russell Hatch, an Interpol operative who takes on the role of father figure to Jayden, the son of an informant killed in a routine raid gone wrong. Years later, Hatch finds himself protecting Jayden and his grandfather from a group of merciless gangs in an all-out turf war, stopping at nothing to protect Jayden and fight anyone getting in his way.",124.161,/tsj5oYBRoF5PuTYrfe1Hw6fsxfG.jpg,2024-05-07,Darkness of Man,False,6.631,145
False,/7S1dU00vd09eSAPJkXUdkgXRlYg.jpg,"[18, 10749]",296096,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",120.805,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,2016-06-01,Me Before You,False,7.931,12351
False,/mZj8EUr6F1x2PWZjKPxaeYd5WRw.jpg,"[12, 16, 35, 10751, 14]",11688,en,The Emperor's New Groove,"When self-centered Emperor Kuzco is turned into a llama by his scheming advisor, he is forced to rely on good-hearted peasant Pacha to get back home.",133.419,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,2000-12-15,The Emperor's New Groove,False,7.6,6686
False,/pwGmXVKUgKN13psUjlhC9zBcq1o.jpg,"[28, 14]",634492,en,Madame Web,"Forced to confront revelations about her past, paramedic Cassandra Webb forges a relationship with three young women destined for powerful futures...if they can all survive a deadly present.",103.613,/rULWuutDcN5NvtiZi4FRPzRYWSh.jpg,2024-02-14,Madame Web,False,5.444,1929
False,/9ewYb0LIBJNds8ZMoobKYUd647g.jpg,"[35, 18]",1120911,en,Saturday Night,"At 11:30pm on October 11, 1975, a ferocious troupe of young comedians and writers changed television forever. This is the story of what happened behind the scenes in the 90 minutes leading up to the first broadcast of Saturday Night Live.",133.388,/oCf5O6uxooTvRwKVnLHwGqZUifq.jpg,2024-09-27,Saturday Night,False,7.1,64
False,/hkx6p7bTw2dOs4nSk6ZGTnEjCjW.jpg,"[35, 18]",37265,it,Così fan tutte,"After five years of marriage, Diana discovers the joys of adultery, claiming that she can save her failing relationship through betrayal.",73.137,/wjNq6vVBWmytEcevnSQsrWgysKA.jpg,1992-02-21,All Ladies Do It,False,4.927,377
False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"[28, 35, 12]",436969,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",97.283,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,2021-07-28,The Suicide Squad,False,7.507,8585
False,/8ZTVqvKDQ8emSGUEMjsS4yHAwrp.jpg,"[28, 878, 12]",27205,en,Inception,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",106.453,/ljsZTbVsrQSqZgWeep2B1QiDKuh.jpg,2010-07-15,Inception,False,8.369,36530
False,/b4vPyaCEP53fVDBj0HqFukICiyk.jpg,"[28, 53]",1154215,fr,Elyas,"Elyas, a former Special Forces soldier who has become paranoid since a mission in Afghanistan, is recruited to ensure the safety of Amina and her daughter Nour, 13 years old, both of whom came from the Middle East for the holidays. As he takes office, Elyas senses something is up.",93.347,/z0iTO43Mk4iQ5lJ223fKCNVdSRX.jpg,2024-07-03,Elyas,False,6.2,34
False,/91qfG6VaxRsCh1SbIi1w2vxknsL.jpg,"[16, 35, 10751]",863,en,Toy Story 2,"Andy heads off to Cowboy Camp, leaving his toys to their own devices. Things shift into high gear when an obsessive toy collector named Al McWhiggen, owner of Al's Toy Barn kidnaps Woody. Andy's toys mount a daring rescue mission, Buzz Lightyear meets his match and Woody has to decide where he and his heart truly belong.",117.406,/2MFIhZAW0CVlEQrFyqwa4U6zqJP.jpg,1999-10-30,Toy Story 2,False,7.597,13782
False,/3tMV2dYmvxMr511fD7Ap79tRFls.jpg,[27],259693,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,105.648,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,2016-06-08,The Conjuring 2,False,7.295,8340
False,/997ToEZvF2Obp9zNZbY5ELVnmrW.jpg,"[10749, 18]",537915,en,After,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",98.634,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,2019-04-11,After,False,7.123,8197
False,/9iQWsXwjOMGDvTDdvCnpiyR0UG3.jpg,"[28, 53]",8681,en,Taken,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",121.108,/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,2008-02-18,Taken,False,7.394,11148
False,/tIG8FwHRiHLOlWJdizp2oxdkSL2.jpg,"[14, 28, 27]",561,en,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",105.351,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,2005-02-08,Constantine,False,7.095,7137
False,/zb6fM1CX41D9rF9hdgclu0peUmy.jpg,"[18, 36, 10752]",424,en,Schindler's List,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,106.822,/sF1U4EUQS8YHUYjNl3pMGNIQyr0.jpg,1993-12-15,Schindler's List,False,8.565,15829
False,/5r2NPZgYBB8ALBL3q4iX9AjTLJ6.jpg,"[10749, 18]",1308821,tl,Unang Tikim,"Yuna, a woman engaged with her long time boyfriend, Nicco, starts to have second thoughts when she meets again her first love, Becca. Now she is torn between the man she loves and the woman she first loved.",100.255,/oDWZS6LznvdH7mZOYfCro0ISJCM.jpg,2024-07-07,Unang Tikim,False,5.0,2
False,/3Kzc6V4MWs3RXCmE5DhAYnfWL8F.jpg,"[16, 35, 878]",1239251,en,Megamind vs. the Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Our newly crowned blue hero must now keep up evil appearances until he can assemble his friends (Roxanne, Ol' Chum and Keiko) to stop his former evil teammates from launching Metro City to the Moon.",115.88,/1N7terrMeZPwK5qq31MUD0HQ3IG.jpg,2024-03-29,Megamind vs. the Doom Syndicate,False,4.8,140
False,/4xhFSAy1skdlYIpAz4VvSuk9pcn.jpg,"[878, 18]",1219529,es,Aire: Just Breathe,"It’s year 2147, men are sterile due to a virus leaving humankind almost extinct and Tania, a biologist, is trying to inseminate herself to prevent this with the help of an AI system called VIDA. Things take a turn when Azarias, one of the last men and a traveller with a dark past, suddenly appears.",131.093,/wpjbrUHO821BVLm0Lk2VErVCEWi.jpg,2024-08-15,Aire: Just Breathe,False,6.0,6
False,/vxJ08SvwomfKbpboCWynC3uqUg4.jpg,"[14, 18, 80]",497,en,The Green Mile,"A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",98.746,/8VG8fDNiy50H4FedGwdSVUPoaJe.jpg,1999-12-10,The Green Mile,False,8.507,17402
False,/2nyaeISu2xIxIgZYNpX4UayY8PN.jpg,"[28, 12, 878]",141052,en,Justice League,"Fuelled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne and Diana Prince assemble a team of metahumans consisting of Barry Allen, Arthur Curry and Victor Stone to face the catastrophic threat of Steppenwolf and the Parademons who are on the hunt for three Mother Boxes on Earth.",96.742,/eifGNCSDuxJeS1loAXil5bIGgvC.jpg,2017-11-15,Justice League,False,6.1,12886
False,/hUpHXyLRNvtt0AAwdPmUsSQQKB8.jpg,"[35, 27]",273477,en,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",109.723,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,2015-10-23,Scouts Guide to the Zombie Apocalypse,False,6.535,1906
False,/xMM0RE6WjfmZKtffj2JReMjNhDC.jpg,"[16, 18]",1012201,ja,劇場版ハイキュー!! ゴミ捨て場の決戦,"Shoyo Hinata joins Karasuno High's volleyball club to be like his idol, a former Karasuno player known as the 'Little Giant'. But Hinata soon learns that he must team up with his middle school nemesis, Tobio Kageyama. Their clashing styles form a surprising weapon, but can their newfound teamwork defeat their rival Nekoma High in the highly anticipated 'Dumpster Battle', the long awaited ultimate showdown between two opposing underdog teams?",95.529,/ntRU0OA4etGGiMMmH1Yw0bnaMdW.jpg,2024-02-16,HAIKYU!! The Dumpster Battle,False,7.3,137
