,id,overview,popularity,release_date,title,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,runtime,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,domestic,international,worldwide
52,637649,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",268.231,2021-04-22,Wrath of Man,7.6,5249,40000000,"Crime, Action, Thriller",tt11083552,"Miramax, Toff Guy Films, Flic Films","United Kingdom, United States of America",118,,English,8309007.0,27466489.0,2927661.0,23261316.0,4218526.0,14268565.0,580313.0,1625300.0,27466489.0,76500000.0,103966489.0
53,1079485,"Five months following the murders, Christopher Robin struggles to maintain a regular life while dealing with PTSD. However, deep within the 100-Acre-Wood, a destructive rage grows as Pooh, Piglet, Owl, and Tigger find their home and their lives endangered after their existence is revealed.",225.424,2024-03-26,Winnie-the-Pooh: Blood and Honey 2,6.2,273,415000,"Horror, Thriller",tt23330554,"Jagged Edge Productions, ITN Distribution, Premiere Entertainment Group",United Kingdom,93,Friends will gather to take revenge.,English,0.0,533144.0,145330.0,264297.0,432274.0,767191.0,29018.0,303100.0,533144.0,7049397.0,7582541.0
54,1047373,"While working a case as an interpreter, a hearing-impaired police detective must confront a group of criminals trying to eliminate a deaf murder witness in her apartment building.",215.295,2024-10-03,The Silent Hour,6.5,60,0,"Crime, Thriller, Action",tt22874848,"AGC Studios, Meridian Pictures, Orogen Entertainment","United States of America, Malta",95,Without a sound.,English,,,20641.0,31865.0,92547.0,177442.0,,,0.0,209307.0,209307.0
55,1147710,"Pilots Tae-in and Gyu-sik are set to fly to Gimpo. Under the guidance of flight attendant Ok-soon, passengers are busy boarding. However, shortly after takeoff, a homemade bomb explodes, turning the cabin into chaos.",274.65,2024-06-21,Hijack 1971,6.1,72,0,"Action, Thriller, Crime",tt31624258,"Perfect Storm Film, Channel Plus",South Korea,100,One passenger with a different destination,한국어/조선말,80787.0,242069.0,3501372.0,13079818.0,,,,,242069.0,14354718.0,14596787.0
56,786892,"As the world fell, young Furiosa is snatched from the Green Place of Many Mothers and falls into the hands of a great Biker Horde led by the Warlord Dementus. Sweeping through the Wasteland they come across the Citadel presided over by The Immortan Joe. While the two Tyrants war for dominance, Furiosa must survive many trials as she puts together the means to find her way home.",240.33,2024-05-22,Furiosa: A Mad Max Saga,7.5,3424,170000000,"Action, Science Fiction, Adventure",tt12037194,"Warner Bros. Pictures, Kennedy Miller Mitchell, Domain Entertainment","Australia, United States of America",149,Fury is born.,English,26326462.0,67475791.0,10414306.0,28446460.0,9638450.0,33176194.0,4386404.0,10570669.0,67475791.0,106300000.0,173775791.0
57,1114513,"When an American family is invited to spend the weekend at the idyllic country estate of a charming British family they befriended on vacation, what begins as a dream holiday soon warps into a snarled psychological nightmare.",202.636,2024-09-11,Speak No Evil,7.3,918,15000000,"Horror, Thriller",tt27534307,Blumhouse Productions,United States of America,110,,English,11397595.0,36931420.0,1332616.0,3646218.0,6706783.0,26138101.0,1433111.0,9206560.0,36931420.0,39811836.0,76743256.0
58,1087822,"Hellboy and a rookie BPRD agent get stranded in 1950s rural Appalachia. There, they discover a small community haunted by witches, led by a local devil with a troubling connection to Hellboy's past: the Crooked Man.",224.959,2024-08-29,Hellboy: The Crooked Man,5.359,283,0,"Fantasy, Horror, Action",tt26757462,"Dark Horse Entertainment, Millennium Media, Telepool","Germany, United States of America",100,Something crooked this way comes.,English,,,386416.0,742598.0,284398.0,676723.0,342284.0,540849.0,0.0,1960170.0,1960170.0
59,1249532,"Young police officer Maddy is determined to live up to her deceased father's legacy. Her courage is put to the test when locals are found brutally ripped to shreds by the zombie kangaroo. As the undead beast leaves a trail of carnage, Maddy, with the help of her eccentric Uncle Schmitty and resilient Aunt Donna, must embark on a high-stakes battle to save the town.",267.45,2024-10-25,Rippy,4.7,19,0,"Horror, Mystery",tt22306090,"Red Dot World, Radioactive Pictures, Eclectik Vision, Dicentium Films, AMP International, Barcaricchio, Dark Sky Films",Australia,83,Rippy's gone rogue.,English,,,19220.0,29931.0,,,,,0.0,29931.0,29931.0
60,243352,"Calvin Campbell is a former professional baseball player sent to an early retirement due to his panic attacks at the plate. Even though he had all the talent for the big leagues, he struggles with the curveballs life has thrown him. Today, he mindlessly sleepwalks through his days and the challenge of raising his teenager daughter. His life is in a slow downward spiral when it is suddenly awakened and invigorated by the most unlikely person – Produce, a young-man with Down syndrome who works at the local grocery store.",265.265,2014-04-06,Where Hope Grows,6.8,82,0,Drama,tt3200980,Godspeed Pictures,United States of America,95,An unexpected journey. An unexpected friendship.,English,457287.0,1156000.0,,,3072.0,3072.0,,,1156000.0,3072.0,1159072.0
61,588648,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",262.002,2024-04-11,Dragonkeeper,7.478,137,25600000,"Action, Adventure, Animation, Family, Fantasy",tt7093904,"Movistar+, Atresmedia, China Film Animation, Guardián de Dragones AIE, Telefonica","China, Spain",99,Everybody just saw a girl.,"普通话, English, Español",426776.0,805091.0,340749.0,957986.0,941747.0,4139162.0,236120.0,290577.0,805091.0,5387725.0,6192816.0
62,974950,"Rita, an underrated lawyer working for a large law firm more interested in getting criminals out of jail than bringing them to justice, is hired by the leader of a criminal organization.",260.381,2024-08-21,Emilia Pérez,7.828,305,26885000,"Drama, Thriller",tt20221436,"Why Not Productions, Pathé, France 2 Cinéma, Page 114, Saint Laurent Productions, Saint Laurent, Library Pictures International, Logical Content Ventures, Les Films du Fleuve, The Veterans","Belgium, France, United States of America",132,Passion has a new name.,Español,,,,,1708420.0,8495208.0,0.0,710.0,0.0,8495918.0,8495918.0
63,385687,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",257.096,2023-05-17,Fast X,7.082,5558,340000000,"Action, Crime, Thriller",tt5433140,"Universal Pictures, Original Film, One Race, Perfect Storm Entertainment",United States of America,142,The end of the road begins.,"Español, English",67017410.0,146126015.0,47397936.0,132050570.0,57477880.0,169479258.0,43332292.0,116367637.0,146126015.0,558749000.0,704875015.0
64,929590,"In the near future, a group of war journalists attempt to survive while reporting the truth as the United States stands on the brink of civil war.",255.048,2024-04-10,Civil War,6.908,2770,50000000,"War, Action, Drama",tt17279496,"DNA Films, IPR.VC, A24","Finland, United Kingdom, United States of America",109,Welcome to the frontline.,English,25537368.0,68603430.0,3162062.0,10737628.0,9262150.0,34534031.0,1351012.0,9024286.0,68603430.0,57582527.0,126185957.0
65,1129598,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with death by an extremist militant gang. After crashing their aircraft they must battle man and beast for their lives.,252.455,2024-03-15,Prey,6.3,277,0,"Action, Thriller, Horror",tt27682129,"The Barnum Picture Company, Green Light Pictures, Lucky 13 Productions",United States of America,86,Let the hunt begin.,"Español, English",2274.0,5336.0,15404.0,31198.0,14629.0,14629.0,,,5336.0,45827.0,51163.0
66,1059264,"The animated buddy movie follows the misadventures of Don, a runaway puppet with boundless imaginations, and DJ Doggy Dog, an abandoned plush looking for a friend, who cross paths in Central Park and team up against all odds for a epic friendship adventure in New York.",251.686,2023-09-01,The Inseparables,6.5,35,0,"Animation, Adventure, Comedy, Family",tt20221460,"nWave Pictures, Octopolis, A Contracorriente Films","Belgium, France, Spain",90,Friendship is the greatest adventure.,English,,,298869.0,611016.0,614956.0,2124473.0,11767.0,27020.0,0.0,2762509.0,2762509.0
67,693134,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",244.721,2024-02-27,Dune: Part Two,8.154,5587,190000000,"Science Fiction, Adventure",tt15239678,Legendary Pictures,United States of America,167,Long live the fighters.,English,82505391.0,282144358.0,16912299.0,59596565.0,56878355.0,216471977.0,6623084.0,12201659.0,282144358.0,432300000.0,714444358.0
68,1182047,"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win.",244.41,2024-10-09,The Apprentice,7.022,229,16000000,"Drama, History",tt8368368,"Gidden Media, Head Gear Films, Metrol Technology, Scythia Films, Profile Pictures, Tailored Films, Film Institute, Film i Väst, Fís Éireann/Screen Ireland, RocketScience","Canada, Denmark, Ireland, Sweden, United Kingdom, United States of America",122,An American horror story.,English,1613233.0,3989759.0,143440.0,486719.0,2521950.0,7244842.0,147983.0,181988.0,3989759.0,7913549.0,11903308.0
69,1139095,"Mindy, a young widow and mother who tries to protect her daughter Alice from a flesh eating monster named Agyar. Mindy has been secretly sacrificing her own life by allowing the creature to feast on her body as she keeps Alice hidden away at her grandmother’s house.",241.074,2024-10-04,Little Bites,6.38,25,0,Horror,tt27725206,OneFox Productions,United States of America,106,Eat your heart out.,English,8057.0,9299.0,,,,,,,9299.0,0.0,9299.0
70,1064028,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",234.325,2024-08-15,Subservience,6.707,254,4400000,"Science Fiction, Thriller, Horror",tt24871974,"Millennium Media, Campbell Grobman Films, XYZ Films",United States of America,105,Don't turn her on.,English,,,80025.0,177838.0,59828.0,84955.0,,,0.0,262793.0,262793.0
71,1244492,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",234.11,2024-06-28,Look Back,8.023,128,0,"Animation, Drama",tt31711040,"Studio Durian, avex pictures, Shueisha",Japan,58,Manga drew them together. Life made them best friends.,日本語,690171.0,1986415.0,1985064.0,10502261.0,62924.0,62924.0,6628.0,9737.0,1986415.0,10574922.0,12561337.0
72,1042657,"When professional gamer Hana, who suffers from acute agoraphobia, receives new equipment that enhances her game, she begins to wonder if it is reading her mind – or controlling it.",171.287,2024-06-14,Latency,5.5,30,0,"Science Fiction, Thriller, Horror",tt23146644,"Kaos Entertainment, Grindstone Entertainment Group",United States of America,94,Fear is reality,English,,,51932.0,103197.0,2899.0,2899.0,,,0.0,106096.0,106096.0
