adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget,genres,imdb_id,production_companies,production_countries,revenue,runtime,status,tagline,spoken_languages,domestic_opening,domestic_gross,asia_pacific_opening,asia_pacific_gross,europe_middle_east_and_africa_opening,europe_middle_east_and_africa_gross,latin_america_opening,latin_america_gross,china_opening,china_gross,domestic,international,worldwide,by_release_opening,by_release_gross,by_region_opening,by_region_gross
False,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,"[14, 18, 9648]",141,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",48.427,/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg,2001-01-19,Donnie Darko,False,7.777,12378,4500000,"Fantasy, Drama, Mystery",tt0246578,"Flower Films, Gaylord Films, Adam Fields Productions, Pandora Cinema",United States of America,7500000,114,Released,"28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.",English,,,,,,,,,,,1478493.0,5924648.0,7412634.0,0.0,1478493.0,7403141.0,50148.0
False,/3G7eBuF7OheKMUP2bMjPvSMDP7o.jpg,"[18, 36]",647245,en,Reagan,"Told through the voice of former KGB agent Viktor Petrovich, whose life becomes inextricably linked with Ronald Reagan's when Reagan first caught the Soviets’ attention as an actor in Hollywood, Reagan overcomes the odds to become the 40th president of the United States.",48.422,/o21NB4f5fNk1dtrRlyAmA0C0cb3.jpg,2024-08-29,Reagan,False,6.2,30,25000000,"Drama, History",tt1723808,"Rawhide Pictures, Voltage Pictures, Brookwell-McNamara Entertainment",United States of America,29024816,140,Released,,"Pусский, English",7650720.0,30047417.0,,,36699.0,59756.0,,,,,30047417.0,59756.0,30107173.0,,,,
False,/yY76zq9XSuJ4nWyPDuwkdV7Wt0c.jpg,"[28, 53, 878]",577922,en,Tenet,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",48.412,/aCIFMriQh8rvhxpN1IWGgvH0Tlg.jpg,2020-08-22,Tenet,False,7.2,9815,205000000,"Action, Thriller, Science Fiction",tt6723592,"Warner Bros. Pictures, Syncopy","United Kingdom, United States of America",365304105,150,Released,Time runs out.,"English, Eesti",9353090.0,58504105.0,14585820.0,86671999.0,26711307.0,106227023.0,669019.0,3820138.0,29800000.0,66600000.0,58504105.0,306800000.0,365304105.0,,,,
False,/oOZM1C3wZtsZtdidVgEazeas7U4.jpg,"[10749, 35]",727745,en,The Kissing Booth 3,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",48.402,/c7xcqnMDVQ5v1hJBm3AZ5YikNe6.jpg,2021-08-11,The Kissing Booth 3,False,6.898,1886,0,"Romance, Comedy",tt12783454,"Komixx Entertainment, Picture Loom Productions, Clearblack Films","United Kingdom, United States of America",0,112,Released,The end of an era. The beginning of everything else.,"English, Português",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/heLjxyCa7WPGkzbhkiiIe09hYOi.jpg,"[53, 80, 9648]",65754,en,The Girl with the Dragon Tattoo,"Disgraced journalist Mikael Blomkvist investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",48.389,/8bokS83zGdhaXgN9tjidUKmAftW.jpg,2011-12-14,The Girl with the Dragon Tattoo,False,7.375,6928,90000000,"Thriller, Crime, Mystery",tt1568346,"Columbia Pictures, Metro-Goldwyn-Mayer, Scott Rudin Productions, Yellow Bird","Sweden, United States of America",232617430,158,Released,"What is hidden in snow, comes forth in the thaw.","English, Français",12768604.0,102515793.0,11568708.0,42386219.0,16108176.0,69610013.0,3037788.0,13006509.0,,,102515793.0,130101637.0,232617430.0,,,,
False,/rmDKJu0IEETUm3tyRwCQTk48MvE.jpg,"[16, 12, 10751, 14, 35, 28]",49519,en,The Croods,"The prehistoric Croods family live in a particularly dangerous moment in time. Patriarch Grug, his mate Ugga, teenage daughter Eep, son Thunk, and feisty Gran gather food by day and huddle together in a cave at night. When a more evolved caveman named Guy arrives on the scene, Grug is distrustful, but it soon becomes apparent that Guy is correct about the impending destruction of their world.",48.354,/hkjPDCe6qmPcrkinqTgv0ygcrHg.jpg,2013-03-15,The Croods,False,6.9,7026,135000000,"Animation, Adventure, Family, Fantasy, Comedy, Action",tt0481499,DreamWorks Animation,United States of America,587204668,98,Released,Meet the first modern family.,English,,,,,,,,,,,187168425.0,400067558.0,587266745.0,0.0,187168425.0,563791099.0,13701.0
False,/vy2HZLHvulytHEyqKBOniYx9GGx.jpg,"[18, 10749]",1059128,en,Queer,"In 1950s Mexico City, William Lee, an American expat in his late forties, leads a solitary life amidst a small American community. However, the arrival in town of Eugene Allerton, a young student, stirs William into finally establishing a meaningful connection with someone.",48.353,/xe4b2TMciLKA1C0JlhWxb4ENLln.jpg,2024-11-27,Queer,False,0.0,0,53400000,"Drama, Romance",tt24176060,"Frenesy Film, The Apartment Pictures, Fremantle","Italy, United States of America",0,137,Released,The door is already open.,"English, Español",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/fKxGUfI09ubxe594Nl8Om2cMuxH.jpg,"[35, 10749, 18]",641934,en,Am I OK?,"Lucy and Jane have been best friends for most of their lives and think they know everything there is to know about each other. But when Jane announces she's moving to London, Lucy reveals a long-held secret. As Jane tries to help Lucy, their friendship is thrown into chaos.",48.317,/qKkaG7HVFVe7C1JuxTGwNz0eSyL.jpg,2024-06-11,Am I OK?,False,6.478,209,0,"Comedy, Romance, Drama",tt11225626,"Picturestart, Gloria Sanchez Productions, TeaTime Pictures, Something Fierce Productions",United States of America,0,86,Released,It's never too late to figure it out.,"English, Nederlands, Español",,,,,,,,,,,0.0,0.0,0.0,,,,
False,/g3pIN5kRvmtcdtzjsJomZ1sw2QO.jpg,"[16, 28, 12, 878, 14]",768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",48.276,/jzP5rPwwNqUGERlrUzKKljfyulf.jpg,2021-08-06,My Hero Academia: World Heroes' Mission,False,7.6,542,0,"Animation, Action, Adventure, Science Fiction, Fantasy",tt13544716,"BONES, TOHO, Yomiuri Telecasting Corporation, Shueisha, Nippon Television Network Corporation, dentsu, Sony Music Entertainment, movic",Japan,40856547,105,Released,Their fight is our future.,日本語,6255779.0,12271658.0,5413844.0,30425744.0,1909677.0,2914937.0,991435.0,1328202.0,,,12271658.0,34668883.0,46940541.0,,,,
False,/dQlQ23vhPzjAjnknwVYu61vIFk8.jpg,"[27, 9648]",4233,en,Scream 2,"Two years after the first series of murders, as Sidney Prescott acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",48.233,/dORlVasiaDkJXTqt9bdH7nFNs6C.jpg,1997-12-12,Scream 2,False,6.494,4157,24000000,"Horror, Mystery",tt0120082,"Dimension Films, Konrad Pictures, Craven-Maddalena Films",United States of America,172363301,120,Released,Someone has taken their love of sequels one step too far.,English,,,,,,,,,,,101363301.0,71000000.0,172363301.0,0.0,101363301.0,101363804.0,8125.0
False,/5b5HrewiViLWEdMR4dmbd7ajQ8Q.jpg,"[53, 80]",163,en,Ocean's Twelve,"Danny Ocean reunites with his old flame and the rest of his merry band of thieves in carrying out three huge heists in Rome, Paris and Amsterdam – but a Europol agent is hot on their heels.",48.213,/Ad55M8newGWemFWCsMAkxO3fDwl.jpg,2004-12-09,Ocean's Twelve,False,6.6,7209,110000000,"Thriller, Crime",tt0349903,"Village Roadshow Pictures, Jerry Weintraub Productions, Section Eight, WV Films III, Warner Bros. Pictures",United States of America,362744280,125,Released,Twelve is the new eleven.,"Français, Italiano, Nederlands, 普通话, English",39153380.0,125544280.0,9572598.0,60255057.0,20446406.0,122598469.0,501768.0,15529430.0,,,125544280.0,237200000.0,362744280.0,,,,
False,/f0dFcDXdF6CGz1P1rDzOhwD9hs8.jpg,"[878, 27, 28]",8078,en,Alien Resurrection,"Two hundred years after Lt. Ripley died, a group of scientists clone her, hoping to breed the ultimate weapon. But the new Ripley is full of surprises … as are the new aliens. Ripley must team with a band of smugglers to keep the creatures from reaching Earth.",48.198,/9aRDMlU5Zwpysilm0WCWzU2PCFv.jpg,1997-11-12,Alien Resurrection,False,6.2,4918,70000000,"Science Fiction, Horror, Action",tt0118583,"20th Century Fox, Brandywine Productions","United States of America, France",162000000,109,Released,It's already too late.,English,16474092.0,47795658.0,0.0,35743117.0,0.0,67286602.0,0.0,10550692.0,,,47795658.0,113580411.0,161376069.0,,,,
False,/5WparwIlAtSZW0tcWbK2NHEZJC6.jpg,"[18, 36]",310307,en,The Founder,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",48.158,/8gLIksu5ggdfBL1UbeTeonHquxl.jpg,2016-11-24,The Founder,False,7.132,4898,15000000,"Drama, History",tt4276820,"Speedie Distribution, FilmNation Entertainment, Faliro House Productions, The Combine, The Weinstein Company","Greece, United States of America",24121245,115,Released,He took someone else's idea and America ate it up.,English,3404102.0,12786053.0,1058428.0,3874749.0,2064783.0,5843760.0,429289.0,1262643.0,,,12786053.0,11335192.0,24121245.0,,,,
False,/2yNCG5mCDqijnNg7hFhYU0XejtW.jpg,[53],1297222,es,Una jirafa en el balcón,,48.143,/8csZdgUBVTDZ8XOIjoRVngwOvOq.jpg,2024-09-05,Una jirafa en el balcón,False,6.5,4,0,Thriller,tt30005802,"Bourke Films, Buen Destino, Chavalas la Película, Balance Media Entertainment","Argentina, Spain",0,0,Released,,Español,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/azBZZqVKZpFDbW7Q6gNPEj87ls5.jpg,"[12, 16, 10751, 14, 878]",9016,en,Treasure Planet,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",48.14,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,2002-11-26,Treasure Planet,False,7.6,4168,140000000,"Adventure, Animation, Family, Fantasy, Science Fiction",tt0133240,"Walt Disney Pictures, Walt Disney Feature Animation",United States of America,109578115,95,Released,Find your place in the universe.,English,,,,,,,,,,,38176783.0,71864580.0,110041363.0,0.0,38176783.0,97269659.0,38268.0
False,/or5kDR8Ve3TtuPSdEf1X5NdQHyz.jpg,"[28, 12, 878]",166424,en,Fantastic Four,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",48.1,/oeMpEsjmiT9PEJbRM1Fm7TZ1dE0.jpg,2015-08-05,Fantastic Four,False,4.4,5947,120000000,"Action, Adventure, Science Fiction",tt1502712,"20th Century Fox, Constantin Film, Marvel Entertainment, Marv, Genre Films, Robert Kulzer Productions, TSG Entertainment","United Kingdom, Germany, United States of America",167977596,100,Released,Change is coming.,English,25685737.0,56117548.0,11804293.0,22513748.0,13714065.0,34376157.0,11209742.0,32132533.0,,,56117548.0,111765333.0,167882881.0,,,,
False,/8U9yGCSAhzSDnVUmIQpFMOIBc6q.jpg,"[28, 80, 53]",278924,en,Mechanic: Resurrection,"Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.",48.097,/h651SE7s5z9hbKDiwn38Iubkz5w.jpg,2016-08-25,Mechanic: Resurrection,False,6.014,3341,40000000,"Action, Crime, Thriller",tt3522806,"Davis Films, ME2 Productions, Millennium Media, Chartoff-Winkler Productions, Summit Entertainment","France, United States of America, Thailand",125729635,98,Released,Four continents. Three kills... Or the love of his life is dead.,"български език, English",7456525.0,21218403.0,4083822.0,14087763.0,7056654.0,25778374.0,1892376.0,6165447.0,24245249.0,49243215.0,21218403.0,104511232.0,125729635.0,,,,
False,/pdhDFmVQSA0f5i5IL0gpWROjgZ5.jpg,"[10749, 35]",621,en,Grease,"Australian good girl Sandy and greaser Danny fell in love over the summer. But when they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance despite their eccentric friends?",48.096,/tffa4pHTS5RAhzR4KFX9BfIVn8I.jpg,1978-07-07,Grease,False,7.4,7169,6000000,"Romance, Comedy",tt0077631,"Paramount Pictures, Robert Stigwood Organization, Fine Arts Films","United Kingdom, United States of America",396271103,110,Released,Grease is the word.,English,,,,,,,,,,,190071103.0,206200000.0,396271103.0,0.0,190071103.0,191700325.0,33349.0
False,/wDln5edQPFYMeKvakkYCLUXOPRP.jpg,[18],13920,en,Radio,"In the racially divided town of Anderson, South Carolina in 1976, football coach Harold Jones spots a mentally disabled African-American young man nicknamed Radio near his practice field and is inspired to befriend him. Soon, Radio is Jones' loyal assistant, and he becomes a student at T.L. Hanna High School. But things start to sour when Coach Jones begins taking guff from parents and fans who feel that his devotion to Radio is getting in the way of the team's quest for a championship.",48.089,/uQ6ci4iFHhB6TWB2f4wftR7AEly.jpg,2003-10-24,Radio,False,7.245,715,35000000,Drama,tt0316465,"Tollin/Robbins Productions, Revolution Studios, Columbia Pictures",United States of America,53293628,109,Released,His courage made them champions.,English,13303724.0,52333738.0,,,16442.0,281258.0,0.0,41100.0,,,52333738.0,959890.0,53293628.0,,,,
False,/vawcE8k02PmvrAgZE4BuwOcf6Hs.jpg,[10749],711978,ko,가슴 큰 울 엄마 2,"Min-soo and Jae-hyeok is in a good father-and-son relationship. But one day, Min-soo brings Jae-hyeok's young stepmother, Da-hee. Jae-hyeok leaves home to wander around, ran into Da-hee's friend, Na-yeon, and had a little talk. Na-yeon calls Da-hee... Da-hee goes home with Jae-hyeok, and Min-soo doesn't care much. Jae-hyeok tells Da-hee how he feels. Meanwhile, Min-soo who disapproves Da-hee and Jae-hyeok's relationship, calls Na-yeon to kill some time. And Na-yeon who is worried about Da-hee and Min-soo crafts a new plan...",48.071,/3qotZafIXzrgq7SUmHsBY6onRcU.jpg,2020-05-27,Bosomy Mom 2,False,5.2,5,0,Romance,tt12588080,,South Korea,0,69,Released,,한국어/조선말,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/nMgQD51KzAqrt4F6iwxw5TetVLW.jpg,[35],9757,en,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",48.03,/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg,2007-02-08,Norbit,False,5.7,2365,10000000,Comedy,tt0477051,"Tollin/Robbins Productions, Davis Entertainment, DreamWorks Pictures, Eddie Murphy Productions",United States of America,159814490,102,Released,Have You Ever Made A Really Big Mistake?,English,34195434.0,95673607.0,2529916.0,10618150.0,11165632.0,43270346.0,681295.0,10252387.0,,,95673607.0,64140883.0,159814490.0,,,,
False,/vawcE8k02PmvrAgZE4BuwOcf6Hs.jpg,[10749],711978,ko,가슴 큰 울 엄마 2,"Min-soo and Jae-hyeok is in a good father-and-son relationship. But one day, Min-soo brings Jae-hyeok's young stepmother, Da-hee. Jae-hyeok leaves home to wander around, ran into Da-hee's friend, Na-yeon, and had a little talk. Na-yeon calls Da-hee... Da-hee goes home with Jae-hyeok, and Min-soo doesn't care much. Jae-hyeok tells Da-hee how he feels. Meanwhile, Min-soo who disapproves Da-hee and Jae-hyeok's relationship, calls Na-yeon to kill some time. And Na-yeon who is worried about Da-hee and Min-soo crafts a new plan...",66.622,/3qotZafIXzrgq7SUmHsBY6onRcU.jpg,2020-05-27,Bosomy Mom 2,False,5.2,5,0,Romance,tt12588080,,South Korea,0,69,Released,,한국어/조선말,,,,,,,,,,,0.0,0.0,0.0,,,,
False,/nMgQD51KzAqrt4F6iwxw5TetVLW.jpg,[35],9757,en,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",42.957,/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg,2007-02-08,Norbit,False,5.7,2365,10000000,Comedy,tt0477051,"Tollin/Robbins Productions, Davis Entertainment, DreamWorks Pictures, Eddie Murphy Productions",United States of America,159814490,102,Released,Have You Ever Made A Really Big Mistake?,English,34195434.0,95673607.0,2529916.0,10618150.0,11165632.0,43270346.0,681295.0,10252387.0,,,95673607.0,64140883.0,159814490.0,,,,
False,/vIomO6OGpk54x57ICKnhsWg12fP.jpg,"[35, 878]",30827,en,Deep Throat Part II,"Nurse Linda Lovelace works for libidinous sex therapist Dr. Jayson. One of the patients she is treating is Dilbert Lamb, a meek geek who's harboring plans for a top secret government computer. Both the KGB and FBI alike attempt to enlist Lovelace in order to obtain the data on the computer.",46.694,/kOPQ5aEfxKf1MSLxoiwBLM6iM04.jpg,1974-02-01,Deep Throat Part II,False,4.0,33,0,"Comedy, Science Fiction",tt0069957,,United States of America,0,88,Released,,"English, Italiano",,,,,,,,,,,0.0,0.0,0.0,,,,
